,group,names,scores,logfoldchanges,pvals,pvals_adj
244,Astrocytes,IL33,16.533003,,2.12300398277698e-61,1.1203187244205699e-60
245,Astrocytes,USP53,16.438658,,1.0113374194984599e-60,5.308857845136272e-60
246,Astrocytes,PDK4,16.348024,,4.4931376875046833e-60,2.3524281086411955e-59
247,Astrocytes,NUPR1,16.284594,,1.2696920099073724e-59,6.630245482545025e-59
248,Astrocytes,CD38,16.116959,,1.9391896673951442e-58,1.0073712557896853e-57
249,Astrocytes,GNA13,16.050964,,5.6282793257040076e-58,2.9162069045098485e-57
250,Astrocytes,JUN,15.783015,,4.072609532624681e-56,2.1047077687982847e-55
251,Astrocytes,TMC1,15.742218,,7.76724356855658e-56,4.003733798225041e-55
252,Astrocytes,YBX3,15.641133,,3.8186980061867396e-55,1.9583066698393537e-54
253,Astrocytes,AC113414.1,15.3894205,,1.9275139647660431e-53,9.809231372855182e-53
254,Astrocytes,UST,14.852399,,6.712337484894977e-50,3.331184856027284e-49
255,Astrocytes,SLC24A3,14.728662,,4.219820720935213e-49,2.0787294191799075e-48
256,Astrocytes,AKAP12,14.58666,,3.4151240056049596e-48,1.6659141490755903e-47
257,Astrocytes,AQP1,14.288765,,2.571303257015307e-46,1.2421754864808247e-45
258,Astrocytes,EMP1,14.007083,,1.4108129778987636e-44,6.734190825292428e-44
259,Astrocytes,LINC00278,13.847751,,1.3125900434159156e-43,6.206099496056339e-43
260,Astrocytes,C8orf37-AS1,13.618838,,3.0944979889299725e-42,1.4562343477317518e-41
261,Astrocytes,EPAS1,13.321575,,1.7340964530575142e-40,8.046851290290089e-40
262,Astrocytes,AC073941.1,13.315276,,1.8867329380582122e-40,8.734874713232464e-40
263,Astrocytes,GFRA1,13.284638,,2.8422932161464337e-40,1.312837513231609e-39
264,Astrocytes,AC098829.1,13.255744,,4.179505128938534e-40,1.921611553534958e-39
265,Astrocytes,PGGHG,12.981833,,1.5512274716270972e-38,7.019128830891843e-38
266,Astrocytes,P4HA1,12.930821,3.4489305,3.0157767778868444e-38,1.3554052934322896e-37
267,Astrocytes,HAP1,12.706357,,5.451551748101807e-37,2.433728458974021e-36
268,Astrocytes,ID1,12.5429125,,4.347211223166172e-36,1.927809855062604e-35
269,Astrocytes,RGR,12.502245,,7.257270905249848e-36,3.2111818164822333e-35
270,Astrocytes,LIMK2,12.106466,,9.760969295660852e-34,4.271758991536478e-33
271,Astrocytes,TFRC,11.923135,,8.967025219986734e-33,3.890249553139581e-32
272,Astrocytes,PADI2,11.903943,,1.1288388430929268e-32,4.8867482384975184e-32
273,Astrocytes,DEPP1,11.9009695,,1.1697974862702211e-32,5.053120891016073e-32
274,Astrocytes,CSF1,11.726187,,9.358046045632918e-32,4.007728499200393e-31
275,Astrocytes,HLA-E,11.546289,,7.707651458924943e-31,3.286844971823003e-30
276,Astrocytes,MDFIC,11.503422,,1.2678747066442932e-30,5.395211517635291e-30
277,Astrocytes,SEMA3A,11.48058,,1.6516869900844567e-30,7.013532866600667e-30
278,Astrocytes,VCAN,11.075487,,1.6498089273396864e-28,6.888555020207459e-28
279,Astrocytes,SMAD6,10.980444,,4.745842772230028e-28,1.9651522866376927e-27
280,Astrocytes,LINC01266,10.978393,,4.854849379933644e-28,2.0061361074105966e-27
281,Astrocytes,LINC01088,10.842498,,2.164779015825032e-27,8.890262898665429e-27
282,Astrocytes,SORL1,10.814405,3.1122072,2.9419343812996923e-27,1.2057108120080706e-26
283,Astrocytes,PTH1R,10.793761,,3.68396365287301e-27,1.5067336003570593e-26
284,Astrocytes,NFATC1,10.685528,,1.189701050980737e-26,4.846032794218888e-26
285,Astrocytes,SDS,10.476808,,1.1040812465352305e-25,4.434061231065183e-25
286,Astrocytes,PLSCR1,10.451025,,1.4494993574732896e-25,5.809616663219598e-25
287,Astrocytes,COTL1,9.954301,,2.415135286308271e-23,9.545989273945735e-23
288,Astrocytes,ETV6,9.765187,5.138181,1.588176887562368e-22,6.215956507093417e-22
289,Astrocytes,GEM,9.691194,,3.2866489495760443e-22,1.281344619717756e-21
290,Astrocytes,NXN,9.550089,,1.2958558251859909e-21,5.0324498065475376e-21
291,Astrocytes,CEBPD,9.520232,,1.7279258949851357e-21,6.684432862611744e-21
292,Astrocytes,LYN,9.29787,2.5290122,1.4328826078271333e-20,5.511086953181282e-20
293,Astrocytes,PLA2G5,9.282085,,1.6619309817826535e-20,6.379773442543776e-20
294,Astrocytes,PCED1B,9.212562,,3.184345867740995e-20,1.2177230851782007e-19
295,Astrocytes,FTL,9.131337,,6.765828806978324e-20,2.5725584817408074e-19
296,Astrocytes,UBC,9.048124,,1.4544539050889279e-19,5.519749165422876e-19
297,Astrocytes,AGBL1,9.041521,,1.5450689764328825e-19,5.852534001639706e-19
298,Astrocytes,NFATC2,9.041073,2.0841887,1.5514104559968613e-19,5.865445958400232e-19
299,Astrocytes,GADD45G,9.035604,8.554474,1.6310009177017146e-19,6.154720444157413e-19
300,Astrocytes,RASL12,8.907161,,5.235606747590563e-19,1.9719799425953154e-18
301,Astrocytes,SLC2A1,8.724682,,2.6692959609068594e-18,9.997363149463892e-18
302,Astrocytes,AL138828.1,8.690993,,3.592829947730817e-18,1.3406081894517975e-17
303,Astrocytes,ADM,8.617468,,6.845101154671474e-18,2.5493859049055768e-17
304,Astrocytes,AC007402.1,8.122764,,4.556849736008149e-16,1.6450721068621475e-15
305,Astrocytes,SAT1,8.0832205,2.1985357,6.307847820105137e-16,2.2690100072320636e-15
306,Astrocytes,KCNE4,8.054762,,7.963393284269465e-16,2.8542628259030338e-15
307,Astrocytes,SAMD9L,7.929128,,2.2069007663009577e-15,7.853739381853941e-15
308,Astrocytes,FN1,7.862068,,3.778424561857021e-15,1.3363092941979008e-14
309,Astrocytes,DNAJB1,7.832092,,4.798181544147173e-15,1.686531298470008e-14
310,Astrocytes,BICC1,7.7223625,,1.1419284992052966e-14,3.985788827941699e-14
311,Astrocytes,MSN,7.598326,,2.999858096228225e-14,1.0380131820858911e-13
312,Astrocytes,PCAT1,7.5868654,,3.277372749465392e-14,1.1320803970519488e-13
313,Astrocytes,POU6F2,7.068847,3.9620104,1.562262856522699e-12,5.242492807123152e-12
314,Astrocytes,TNC,6.918231,,4.573177533838815e-12,1.5320527751553818e-11
315,Astrocytes,ZNF710,6.55967,5.5230994,5.392691585277967e-11,1.7594426053109193e-10
316,Astrocytes,PLIN2,6.497536,,8.164596644328777e-11,2.642264286190543e-10
317,Astrocytes,NID1,6.489237,,8.627214823114911e-11,2.78746844042485e-10
318,Astrocytes,APLNR,6.445645,,1.151100672099829e-10,3.6894252310891953e-10
319,Astrocytes,AC003991.1,6.3774056,,1.8011283024587313e-10,5.717867626853116e-10
320,Astrocytes,GLDC,6.3391876,,2.3097947908531882e-10,7.309477186244267e-10
321,Astrocytes,GALNT15,6.2588587,,3.8780542213424664e-10,1.221434400422824e-09
322,Astrocytes,USP6NL,6.2416544,,4.329662530542878e-10,1.361529097654993e-09
323,Astrocytes,PARP14,6.235198,,4.5120710116907565e-10,1.4144423234140303e-09
324,Astrocytes,RAP2C-AS1,6.212272,,5.222393680309939e-10,1.6345520126165693e-09
325,Astrocytes,TMEM176B,6.2013187,3.4840353,5.599192586160553e-10,1.7470179676007964e-09
326,Astrocytes,COL4A2,6.047497,,1.4711359013545501e-09,4.526572004167846e-09
327,Astrocytes,BNC2,6.0282836,2.5175767,1.6570986589833115e-09,5.09093290010234e-09
328,Astrocytes,SOCS3,6.0262284,,1.6783008147492823e-09,5.148162008433381e-09
329,Astrocytes,ANGPT1,6.0128202,,1.8232332781538671e-09,5.575636936250358e-09
330,Astrocytes,SLC12A7,5.7350693,,9.74725130308343e-09,2.9183387134980327e-08
331,Astrocytes,IL1R1,5.7076855,,1.145228420520318e-08,3.4033534042208554e-08
332,Astrocytes,SERPINH1,5.4909177,,3.99850732171638e-08,1.1691541876363683e-07
333,Astrocytes,CYR61,5.3890142,4.4880977,7.084526781723015e-08,2.0505142638850983e-07
334,Astrocytes,PRELP,5.3377023,,9.413177214708689e-08,2.7205714493377715e-07
335,Astrocytes,GSDMD,5.2998643,3.601601,1.158886899715189e-07,3.333572217106506e-07
336,Astrocytes,HES4,5.197845,,2.0161215801065844e-07,5.727618125302797e-07
337,Astrocytes,ADAMTS9,5.117502,,3.096083392703425e-07,8.745998284472953e-07
338,Astrocytes,NPNT,5.1074085,,3.266075101908296e-07,9.198694507086423e-07
339,Astrocytes,MYBPH,5.098338,,3.426483214786732e-07,9.611453617915098e-07
340,Astrocytes,EMP2,5.037129,,4.725667335230238e-07,1.3200188087235301e-06
341,Astrocytes,TRIB1,4.9993477,,5.75246256722123e-07,1.6001286696025674e-06
342,Astrocytes,LINC01182,4.8749537,,1.0883392063501704e-06,2.9940555883085844e-06
343,Astrocytes,CEBPB,4.869309,2.3679502,1.1198917036826822e-06,3.0766255595678085e-06
344,Astrocytes,NR4A2,4.824049,2.8678358,1.4067291049489851e-06,3.854052342325987e-06
345,Astrocytes,AP003354.2,4.6242614,,3.7593575925423796e-06,1.0146714149911956e-05
346,Astrocytes,HSPA5,4.5925055,,4.379559437003811e-06,1.1773009239257558e-05
347,Astrocytes,AL132780.1,4.506833,,6.580229880371557e-06,1.7570707290711767e-05
348,Astrocytes,ICAM1,4.4997444,,6.803516899408583e-06,1.8118553660209274e-05
349,Astrocytes,IGFN1,4.428305,,9.4976570711987e-06,2.509288526076275e-05
350,Astrocytes,RGS16,4.4119134,,1.0246102989671768e-05,2.6963428920188862e-05
351,Astrocytes,C5orf17,4.4042177,1.7531786,1.0616617021046474e-05,2.7901753011948683e-05
352,Astrocytes,KLF6,4.4032855,6.4741287,1.0662367625586154e-05,2.7985216865055523e-05
353,Astrocytes,ABI3BP,4.315602,,1.5916858880671873e-05,4.112883431698158e-05
354,Astrocytes,BCO1,4.2671514,,1.9798485235305857e-05,5.096135195702923e-05
355,Astrocytes,RUBCNL,4.2472425,3.1193826,2.164177606932212e-05,5.563438578231907e-05
356,Astrocytes,DACH1,4.176483,,2.96050918079063e-05,7.571634733479872e-05
357,Astrocytes,VEGFC,4.1309752,,3.612272989367487e-05,9.203243285012705e-05
358,Astrocytes,LINC02328,4.080907,,4.486036308120367e-05,0.00011322763683317517
